id,date_account_created,date_account_created_Q,timestamp_first_active,date_first_booking,date_first_booking_Q,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
0d5p3pdmw8,1/1/2011,Q1,2.01E+13,1/2/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
hwx0xdqraa,1/2/2011,Q1,2.01E+13,,Q1,MALE,40,facebook,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
uzsh6u5wpp,1/2/2011,Q1,2.01E+13,,Q1,-unknown-,49,facebook,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
06ex9qwdy1,1/2/2011,Q1,2.01E+13,1/2/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
zckxuuwtd3,1/2/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
rzmqnv99i0,1/2/2011,Q1,2.01E+13,12/22/2011,Q4,MALE,45,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Firefox,US
urx7me1u57,1/2/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
6xgqsycf7a,1/2/2011,Q1,2.01E+13,,Q1,FEMALE,19,basic,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
bczd3n7q2t,1/2/2011,Q1,2.01E+13,1/3/2011,Q1,-unknown-,50,basic,3,en,sem-brand,google,untracked,Web,Windows Desktop,Firefox,US
x1dufb5trn,9/26/2013,Q3,2.01E+13,,Q1,FEMALE,40,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF
jle9bckpby,1/3/2011,Q1,2.01E+13,1/7/2011,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,US
7d4trq06jb,1/3/2011,Q1,2.01E+13,1/3/2011,Q1,FEMALE,56,basic,3,en,content,google,omg,Web,Windows Desktop,IE,US
ur17sy4a7v,1/3/2011,Q1,2.01E+13,1/3/2011,Q1,-unknown-,40,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ha6ucst3ui,1/3/2011,Q1,2.01E+13,1/3/2011,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
zg4t7rjy0l,1/3/2011,Q1,2.01E+13,,Q1,FEMALE,40,facebook,2,en,seo,google,linked,Web,Mac Desktop,Safari,NDF
mb3hiq6xu8,1/3/2011,Q1,2.01E+13,,Q1,FEMALE,48,basic,2,en,sem-non-brand,vast,untracked,Web,iPad,Mobile Safari,NDF
23jukkc4it,1/3/2011,Q1,2.01E+13,1/3/2011,Q1,FEMALE,40,basic,3,en,direct,direct,linked,Web,Mac Desktop,Firefox,other
wohy9u0us5,1/3/2011,Q1,2.01E+13,,Q1,FEMALE,99,basic,3,en,sem-non-brand,google,untracked,Web,iPad,Mobile Safari,NDF
dawl740p08,1/3/2011,Q1,2.01E+13,1/5/2011,Q1,MALE,29,basic,6,en,direct,other,untracked,Web,Mac Desktop,Chrome,US
hixuzvpgy1,1/3/2011,Q1,2.01E+13,,Q1,-unknown-,35,facebook,2,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
s9xk4lvv4i,1/3/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
1o0q0hp285,1/3/2011,Q1,2.01E+13,,Q1,FEMALE,28,basic,2,en,seo,google,untracked,Web,Other/Unknown,-unknown-,NDF
2yt6l7btc9,1/4/2011,Q1,2.01E+13,,Q1,FEMALE,47,basic,2,en,other,craigslist,tracked-other,Web,Mac Desktop,Safari,NDF
p2n37egmbc,1/4/2011,Q1,2.01E+13,1/7/2011,Q1,-unknown-,40,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
h58eqnf00b,1/4/2011,Q1,2.01E+13,1/10/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
6dnf8p5w16,1/4/2011,Q1,2.01E+13,1/7/2011,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
eg0u4h4im0,1/4/2011,Q1,2.01E+13,1/4/2011,Q1,FEMALE,31,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
aqpo97cwzd,1/4/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
lqga5r2kor,1/4/2011,Q1,2.01E+13,9/2/2011,Q3,-unknown-,33,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
4iratzdjfr,1/4/2011,Q1,2.01E+13,1/4/2011,Q1,MALE,46,basic,3,en,other,other,omg,Web,Mac Desktop,Safari,US
yt1h0mq60b,1/4/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,content,google,,Web,Other/Unknown,-unknown-,NDF
mvo16inkj7,1/5/2011,Q1,2.01E+13,1/6/2011,Q1,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,FR
8wg9y8tpoi,1/5/2011,Q1,2.01E+13,1/6/2011,Q1,FEMALE,32,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
k9079s8e1o,1/5/2011,Q1,2.01E+13,,Q1,FEMALE,33,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
pz2u81hymb,1/5/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
qlwbz30le4,1/5/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
um676jqt1h,1/5/2011,Q1,2.01E+13,1/9/2011,Q1,MALE,34,basic,2,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,FR
ifefrvjcmr,1/5/2011,Q1,2.01E+13,1/6/2011,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
ee45osn71s,1/5/2011,Q1,2.01E+13,,Q1,FEMALE,110,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
6s023t2p7p,1/5/2011,Q1,2.01E+13,,Q1,-unknown-,39,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Firefox,NDF
v9xbr5zdau,1/5/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,seo,google,,Web,Other/Unknown,-unknown-,NDF
z40ubm0kfh,1/5/2011,Q1,2.01E+13,,Q1,MALE,63,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
ogi961tan5,1/6/2011,Q1,2.01E+13,,Q1,MALE,37,facebook,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
niul5zm61v,1/6/2011,Q1,2.01E+13,1/28/2011,Q1,-unknown-,28,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,other
kjqxzzeevs,1/6/2011,Q1,2.01E+13,1/6/2011,Q1,-unknown-,34,facebook,3,en,direct,direct,tracked-other,Web,Windows Desktop,Firefox,FR
n5l2g4o3d0,1/6/2011,Q1,2.01E+13,,Q1,FEMALE,30,facebook,2,en,other,craigslist,linked,Web,Windows Desktop,Chrome,NDF
vrtrv30lbp,1/6/2011,Q1,2.01E+13,1/20/2011,Q1,-unknown-,31,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
zj1dzmelh8,1/6/2011,Q1,2.01E+13,1/7/2011,Q1,-unknown-,29,basic,3,en,other,craigslist,untracked,Web,Windows Desktop,Chrome,FR
a2vaeuuvyk,1/6/2011,Q1,2.01E+13,1/12/2011,Q1,FEMALE,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,FR
7b7fxjv75s,1/6/2011,Q1,2.01E+13,1/7/2011,Q1,MALE,30,basic,2,en,other,craigslist,omg,Web,Windows Desktop,Chrome,US
dx0bu03ego,1/7/2011,Q1,2.01E+13,1/12/2011,Q1,MALE,34,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
w129awskhc,1/7/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,other,craigslist,omg,Web,Mac Desktop,Safari,NDF
b716hmz6pl,1/7/2011,Q1,2.01E+13,1/11/2011,Q1,-unknown-,40,basic,0,en,seo,google,,Web,Other/Unknown,-unknown-,US
6k8o7106gi,1/7/2011,Q1,2.01E+13,12/25/2011,Q4,FEMALE,34,facebook,2,en,direct,direct,linked,Web,Mac Desktop,Safari,US
0vspfs7fqp,1/7/2011,Q1,2.01E+13,,Q1,MALE,49,facebook,2,en,other,craigslist,linked,Web,Desktop (Other),Firefox,NDF
9exzi7vrl2,1/7/2011,Q1,2.01E+13,1/11/2011,Q1,FEMALE,27,basic,2,en,seo,google,tracked-other,Web,Mac Desktop,Chrome,GB
k9y8gb7f0j,1/7/2011,Q1,2.01E+13,1/13/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Firefox,GB
fdh3ourn9t,1/7/2011,Q1,2.01E+13,,Q1,FEMALE,51,facebook,2,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF
02fmdtqjgl,1/8/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
0amf263zbf,1/8/2011,Q1,2.01E+13,4/2/2011,Q2,-unknown-,40,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,other
nymxaxt0xc,1/8/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,linked,Web,iPad,Mobile Safari,NDF
g0xprnuk6m,1/8/2011,Q1,2.01E+13,3/17/2011,Q1,FEMALE,37,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
20wu3j2d2c,1/8/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,NDF
vptdtdbahq,1/8/2011,Q1,2.01E+13,1/9/2011,Q1,FEMALE,25,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
ytd4x9cpa9,1/8/2011,Q1,2.01E+13,,Q1,MALE,59,basic,2,en,content,google,untracked,Web,Mac Desktop,Safari,NDF
9n49v3g1sh,1/8/2011,Q1,2.01E+13,,Q1,FEMALE,54,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
equdfd4a23,1/8/2011,Q1,2.01E+13,,Q1,FEMALE,24,basic,2,en,other,other,untracked,Web,Mac Desktop,Safari,NDF
oztrenvipn,1/8/2011,Q1,2.01E+13,1/13/2011,Q1,FEMALE,30,facebook,2,en,direct,direct,omg,Web,Mac Desktop,Safari,FR
3qcf784weu,1/8/2011,Q1,2.01E+13,1/12/2011,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,FR
7c280nukmu,1/8/2011,Q1,2.01E+13,,Q1,FEMALE,33,facebook,3,en,other,other,linked,Web,iPad,Mobile Safari,NDF
w32zrd8gq0,1/9/2011,Q1,2.01E+13,1/13/2011,Q1,-unknown-,40,basic,2,en,other,craigslist,linked,Web,Windows Desktop,Firefox,US
7eoz3waikq,1/9/2011,Q1,2.01E+13,1/12/2011,Q1,-unknown-,18,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
pie668fbxi,1/9/2011,Q1,2.01E+13,1/10/2011,Q1,-unknown-,40,basic,3,en,direct,direct,linked,Web,iPad,Mobile Safari,NL
5a1pg1poey,1/9/2011,Q1,2.01E+13,1/10/2011,Q1,FEMALE,46,facebook,2,en,seo,google,untracked,Web,Windows Desktop,Chrome,US
c28qu5jqxr,1/9/2011,Q1,2.01E+13,2/17/2011,Q1,-unknown-,40,basic,3,en,sem-brand,google,,Web,Other/Unknown,-unknown-,US
oz2fhoj6sp,1/10/2011,Q1,2.01E+13,1/10/2011,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,GB
238a7h0vrt,1/10/2011,Q1,2.01E+13,,Q1,-unknown-,24,facebook,3,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,NDF
dqtoyzoi0v,1/10/2011,Q1,2.01E+13,1/18/2011,Q1,-unknown-,55,basic,0,en,sem-non-brand,google,tracked-other,Web,Windows Desktop,IE,US
xp0ryjecbj,1/10/2011,Q1,2.01E+13,1/13/2011,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
7f5h3jyafh,1/10/2011,Q1,2.01E+13,,Q1,MALE,29,facebook,2,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF
hqz0grs2h9,1/10/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
t6fs6yz48y,1/10/2011,Q1,2.01E+13,1/10/2011,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
3d7l0syhwk,1/10/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
v3bx1cc9t4,1/10/2011,Q1,2.01E+13,1/14/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
ukm0nlm7wh,1/10/2011,Q1,2.01E+13,,Q1,FEMALE,40,facebook,2,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
bvb4c8vqhn,1/10/2011,Q1,2.01E+13,7/15/2011,Q3,-unknown-,40,basic,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
p3dgybp7yi,1/10/2011,Q1,2.01E+13,1/14/2011,Q1,FEMALE,59,facebook,2,en,sem-brand,google,,Web,Other/Unknown,-unknown-,US
a02nnutbp8,1/10/2011,Q1,2.01E+13,,Q1,-unknown-,39,facebook,2,en,other,craigslist,omg,Web,Windows Desktop,Chrome,NDF
6r81k48r7a,1/10/2011,Q1,2.01E+13,1/15/2011,Q1,-unknown-,40,basic,2,en,content,google,tracked-other,Web,Mac Desktop,Chrome,US
p4p8k5twt4,1/11/2011,Q1,2.01E+13,1/11/2011,Q1,-unknown-,37,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
axpkltzib9,1/11/2011,Q1,2.01E+13,1/12/2011,Q1,MALE,39,basic,3,en,seo,google,untracked,Web,Windows Desktop,IE,US
ruuugb3bpc,1/11/2011,Q1,2.01E+13,1/16/2011,Q1,FEMALE,40,basic,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
ztiaxzh4ds,1/11/2011,Q1,2.01E+13,1/13/2011,Q1,-unknown-,27,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
4vrx6ezt2u,1/11/2011,Q1,2.01E+13,1/14/2011,Q1,FEMALE,25,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
iwytie8ky8,1/11/2011,Q1,2.01E+13,1/16/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
p5iy4vgkdp,1/11/2011,Q1,2.01E+13,1/12/2011,Q1,-unknown-,34,basic,3,en,direct,direct,tracked-other,Web,iPad,Mobile Safari,US
2htif19v8w,1/11/2011,Q1,2.01E+13,1/29/2011,Q1,FEMALE,52,basic,2,en,sem-non-brand,google,untracked,Web,Windows Desktop,IE,US
d18fhfcm61,1/12/2011,Q1,2.01E+13,1/12/2011,Q1,MALE,28,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
43u0u3341u,1/12/2011,Q1,2.01E+13,1/12/2011,Q1,FEMALE,38,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,US
hi1x2xk7gi,1/12/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,1,en,other,craigslist,untracked,Web,Mac Desktop,Safari,NDF
sebnskusu9,1/12/2011,Q1,2.01E+13,2/5/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,other
oqc4yitz5u,1/12/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,omg,Web,iPad,Mobile Safari,NDF
5m1kufyplt,1/12/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,content,google,untracked,Web,Windows Desktop,Chrome,NDF
e88jqxwm4g,1/12/2011,Q1,2.01E+13,,Q1,MALE,42,basic,2,en,seo,google,linked,Web,Mac Desktop,Chrome,NDF
qym6tdcaqm,1/12/2011,Q1,2.01E+13,1/14/2011,Q1,MALE,38,facebook,2,en,other,craigslist,linked,Web,Windows Desktop,Chrome,US
8whfbtiim6,1/12/2011,Q1,2.01E+13,4/17/2011,Q2,FEMALE,37,facebook,3,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
u497m061t8,1/12/2011,Q1,2.01E+13,1/20/2011,Q1,-unknown-,54,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,FR
zev9hk0wsb,1/12/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,other,other,omg,Web,Windows Desktop,Firefox,NDF
hm8md8y6g7,1/12/2011,Q1,2.01E+13,7/5/2011,Q3,-unknown-,31,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,GB
q5jujkdeby,1/13/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,sem-non-brand,vast,untracked,Web,Windows Desktop,Chrome,NDF
5jgejwj0hi,1/13/2011,Q1,2.01E+13,1/14/2011,Q1,-unknown-,40,basic,6,en,direct,other,,Web,Other/Unknown,-unknown-,US
186qapn61l,1/13/2011,Q1,2.01E+13,1/15/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,ES
nrt41d2tgo,1/13/2011,Q1,2.01E+13,1/17/2011,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,CA
ojzehi1x3d,1/13/2011,Q1,2.01E+13,1/14/2011,Q1,MALE,33,facebook,3,en,direct,direct,omg,Web,Mac Desktop,Firefox,IT
gbws6g3jhg,1/13/2011,Q1,2.01E+13,,Q1,MALE,27,facebook,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
m99iwltet6,1/13/2011,Q1,2.01E+13,9/27/2011,Q3,-unknown-,40,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
3dboolp6vn,1/13/2011,Q1,2.01E+13,1/14/2011,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
2obc0sek7l,1/13/2011,Q1,2.01E+13,1/14/2011,Q1,-unknown-,40,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
oa6algydjh,1/14/2011,Q1,2.01E+13,1/15/2011,Q1,FEMALE,44,facebook,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,FR
a94f4ieinu,1/14/2011,Q1,2.01E+13,,Q1,MALE,27,basic,3,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
tu97d373tr,1/14/2011,Q1,2.01E+13,1/17/2011,Q1,MALE,34,basic,3,en,other,craigslist,untracked,Web,iPhone,Mobile Safari,US
epxofqlln6,1/14/2011,Q1,2.01E+13,1/14/2011,Q1,MALE,44,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
zy6mrz189o,1/14/2011,Q1,2.01E+13,1/15/2011,Q1,-unknown-,40,basic,2,en,content,google,,Web,Other/Unknown,-unknown-,FR
swv0ayy86s,1/14/2011,Q1,2.01E+13,1/14/2011,Q1,-unknown-,40,basic,2,en,direct,direct,linked,Web,Windows Desktop,IE,US
dtnqgp42m3,1/14/2011,Q1,2.01E+13,1/17/2011,Q1,-unknown-,46,facebook,2,en,direct,direct,untracked,Web,Other/Unknown,-unknown-,ES
cx4o5w754d,1/14/2011,Q1,2.01E+13,,Q1,-unknown-,33,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
20r9xyp9mp,1/14/2011,Q1,2.01E+13,,Q1,FEMALE,35,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
q5webxhsfz,1/14/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,other,craigslist,linked,Web,Mac Desktop,Chrome,NDF
587a94b24e,1/14/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,sem-non-brand,vast,,Web,Other/Unknown,-unknown-,NDF
1l2an0z9zc,1/15/2011,Q1,2.01E+13,,Q1,-unknown-,40,facebook,2,en,direct,direct,untracked,Web,iPhone,-unknown-,NDF
lmmoyfg7fk,1/15/2011,Q1,2.01E+13,,Q1,MALE,63,basic,3,en,sem-non-brand,vast,omg,Web,Mac Desktop,Safari,NDF
1rki0c0vq1,1/15/2011,Q1,2.01E+13,1/15/2011,Q1,-unknown-,40,basic,3,fr,other,craigslist,,Web,Other/Unknown,-unknown-,FR
206ww1m12u,1/15/2011,Q1,2.01E+13,1/18/2011,Q1,FEMALE,37,basic,3,en,other,other,tracked-other,Web,Mac Desktop,Firefox,FR
xwhr043k87,1/15/2011,Q1,2.01E+13,1/22/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
cjuzo0rfwe,1/15/2011,Q1,2.01E+13,1/15/2011,Q1,-unknown-,40,basic,3,en,direct,direct,linked,Web,iPad,Mobile Safari,ES
sbdebz7v5f,1/15/2011,Q1,2.01E+13,1/17/2011,Q1,-unknown-,40,basic,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,FR
zxmdoy2b5w,1/15/2011,Q1,2.01E+13,1/16/2011,Q1,-unknown-,40,basic,0,en,content,google,,Web,Other/Unknown,-unknown-,DE
j35p0vc8s7,1/16/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,6,en,direct,other,linked,Web,iPhone,Mobile Safari,NDF
ujo2c7emcx,1/16/2011,Q1,2.01E+13,,Q1,FEMALE,44,basic,3,en,sem-non-brand,google,linked,Web,Windows Desktop,IE,NDF
n9pmrjlqy7,1/16/2011,Q1,2.01E+13,1/16/2011,Q1,-unknown-,40,basic,2,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
tzs8eg9sei,1/16/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
cdjddhhpyr,1/16/2011,Q1,2.01E+13,1/17/2011,Q1,MALE,40,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
fakx3ta53i,1/16/2011,Q1,2.01E+13,1/16/2011,Q1,-unknown-,45,basic,2,en,seo,google,linked,Web,iPad,Mobile Safari,US
lwrhkihdfn,1/16/2011,Q1,2.01E+13,1/17/2011,Q1,FEMALE,46,basic,2,en,other,craigslist,tracked-other,Web,Mac Desktop,Safari,US
i689fevi08,1/16/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,seo,google,untracked,Web,Mac Desktop,Safari,NDF
g9c8wdoscf,1/16/2011,Q1,2.01E+13,1/17/2011,Q1,FEMALE,40,facebook,2,en,direct,direct,,Web,Other/Unknown,-unknown-,US
4f1qqekjzr,1/16/2011,Q1,2.01E+13,1/17/2011,Q1,-unknown-,29,basic,0,de,direct,direct,untracked,Web,Windows Desktop,IE,US
6vucfgv0am,1/16/2011,Q1,2.01E+13,,Q1,FEMALE,27,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
e67bq3lewl,1/17/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
bzvj27vx3z,1/17/2011,Q1,2.01E+13,1/17/2011,Q1,-unknown-,40,basic,3,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
e3xztkrgvg,1/17/2011,Q1,2.01E+13,,Q1,MALE,40,facebook,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
2cbf8opyos,1/17/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,sem-non-brand,vast,linked,Web,Mac Desktop,Chrome,NDF
17aoev57m5,1/17/2011,Q1,2.01E+13,,Q1,-unknown-,36,facebook,0,en,other,craigslist,omg,Web,Mac Desktop,Safari,NDF
d9ag6lkf81,1/17/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,fr,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
71kpeqw1h8,1/17/2011,Q1,2.01E+13,1/18/2011,Q1,FEMALE,46,basic,2,en,direct,direct,tracked-other,Web,iPad,Mobile Safari,US
hmhsqxlsv1,1/17/2011,Q1,2.01E+13,1/18/2011,Q1,-unknown-,40,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
flwaez23cb,1/17/2011,Q1,2.01E+13,1/17/2011,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
2ey1wgw5s4,1/17/2011,Q1,2.01E+13,,Q1,MALE,40,facebook,0,en,other,craigslist,untracked,Web,Mac Desktop,Chrome,NDF
p4v0lnpvus,1/17/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,1,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
imocngklay,1/17/2011,Q1,2.01E+13,4/22/2011,Q2,-unknown-,40,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,US
o6f5cxsw5m,1/17/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,2,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
v3gbd5l942,1/17/2011,Q1,2.01E+13,1/22/2011,Q1,FEMALE,105,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
1opuu8coj1,1/17/2011,Q1,2.01E+13,1/18/2011,Q1,MALE,32,basic,3,en,direct,direct,,Web,Other/Unknown,-unknown-,US
msbm4nxo0a,1/18/2011,Q1,2.01E+13,1/27/2011,Q1,-unknown-,40,basic,0,en,sem-non-brand,google,untracked,Web,Mac Desktop,Firefox,FR
wsbxl6ufwi,1/18/2011,Q1,2.01E+13,1/18/2011,Q1,MALE,30,basic,2,en,direct,direct,linked,Web,Mac Desktop,Safari,FR
2cr9n1iqis,1/18/2011,Q1,2.01E+13,,Q1,FEMALE,44,facebook,2,en,other,craigslist,,Web,Other/Unknown,-unknown-,NDF
o1eykvacj6,1/18/2011,Q1,2.01E+13,1/31/2011,Q1,FEMALE,27,facebook,2,en,sem-non-brand,google,linked,Web,Mac Desktop,Safari,FR
03eh0wd7fk,1/18/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
g38k1z7m10,1/18/2011,Q1,2.01E+13,3/13/2011,Q1,FEMALE,47,basic,2,en,other,craigslist,omg,Web,Windows Desktop,IE,US
bwlo7tbjwh,1/19/2011,Q1,2.01E+13,,Q1,-unknown-,40,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
jt444exfzy,1/19/2011,Q1,2.01E+13,1/13/2012,Q1,MALE,53,basic,2,en,direct,direct,untracked,Web,Windows Desktop,IE,US
x8qgdxlwf9,1/19/2011,Q1,2.01E+13,1/19/2011,Q1,-unknown-,37,facebook,3,en,direct,direct,tracked-other,Web,Windows Desktop,Chrome,US
bzquu3g0i7,1/19/2011,Q1,2.01E+13,1/21/2011,Q1,FEMALE,33,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
ixp1gq0se5,1/19/2011,Q1,2.01E+13,,Q1,FEMALE,48,basic,2,en,content,google,linked,Web,Mac Desktop,Chrome,NDF
